Pickup_Latitude,Pickup_Longitude,Dropoff_Lattitude,Dropoff_Longitude,Counts
40.751,-73.979,40.74,-73.986,102
40.751,-73.979,40.756,-73.975,102
40.751,-73.979,40.756,-73.991,102
40.751,-73.982,40.743,-73.988,102
40.751,-73.983,40.745,-73.989,102
40.751,-73.987,40.762,-73.984,102
40.751,-73.991,40.724,-73.998,102
40.751,-73.991,40.741,-73.995,102
40.751,-73.991,40.765,-73.978,102
40.751,-73.994,40.722,-74.01,102
40.751,-73.994,40.723,-73.998,102
40.751,-73.994,40.752,-73.984,102
40.751,-73.994,40.764,-73.96,102
40.751,-73.994,40.768,-73.953,102
40.751,-73.994,40.782,-73.949,102
40.751,-73.994,40.788,-73.967,102
40.751,-73.995,40.755,-73.977,102
40.751,-73.995,40.757,-73.972,102
40.752,-73.97,40.741,-73.979,102
40.752,-73.975,40.703,-74.01,102
40.752,-73.975,40.704,-74.009,102
40.752,-73.975,40.758,-73.989,102
40.752,-73.975,40.773,-73.952,102
40.752,-73.976,40.749,-73.97,102
40.752,-73.976,40.753,-73.967,102
40.752,-73.976,40.757,-74.001,102
40.752,-73.977,40.758,-73.992,102
40.752,-73.977,40.762,-73.975,102
40.752,-73.977,40.765,-73.958,102
40.752,-73.977,40.772,-73.982,102
40.752,-73.978,40.728,-73.988,102
40.752,-73.978,40.738,-73.99,102
40.752,-73.978,40.746,-73.991,102
40.752,-73.978,40.767,-73.997,102
40.752,-73.978,40.774,-73.981,102
40.752,-73.982,40.745,-73.981,102
40.752,-73.985,40.751,-73.991,102
40.752,-73.985,40.774,-73.872,102
40.752,-73.987,40.762,-73.979,102
40.752,-73.99,40.752,-73.98,102
40.752,-73.99,40.753,-73.98,102
40.752,-73.993,40.761,-73.986,102
40.752,-73.994,40.759,-73.981,102
40.752,-73.994,40.771,-73.982,102
40.753,-73.97,40.744,-73.984,102
40.753,-73.975,40.745,-73.987,102
40.753,-73.978,40.754,-73.988,102
40.753,-73.978,40.758,-73.991,102
40.753,-73.978,40.76,-73.995,102
40.753,-73.978,40.764,-73.954,102
40.753,-73.979,40.756,-73.968,102
40.753,-73.989,40.751,-74.006,102
40.753,-73.993,40.754,-73.992,102
40.754,-73.969,40.744,-73.979,102
40.754,-73.969,40.749,-73.98,102
40.754,-73.969,40.751,-73.974,102
40.754,-73.969,40.761,-73.984,102
40.754,-73.972,40.768,-73.982,102
40.754,-73.977,40.758,-73.986,102
40.754,-73.977,40.761,-73.974,102
40.754,-73.977,40.764,-73.976,102
40.754,-73.978,40.763,-73.975,102
40.754,-73.978,40.764,-73.972,102
40.754,-73.979,40.763,-73.978,102
40.754,-73.982,40.75,-73.991,102
40.754,-73.985,40.758,-73.982,102
40.754,-73.989,40.742,-73.997,102
40.755,-73.965,40.763,-73.973,102
40.755,-73.969,40.748,-73.985,102
40.755,-73.969,40.751,-73.971,102
40.755,-73.971,40.761,-73.984,102
40.755,-73.976,40.742,-73.985,102
40.755,-73.978,40.644,-73.783,102
40.755,-73.978,40.758,-74.001,102
40.755,-73.978,40.76,-73.983,102
40.755,-73.978,40.765,-73.977,102
40.755,-73.983,40.774,-73.871,102
40.755,-73.984,40.752,-73.99,102
40.755,-73.984,40.759,-73.974,102
40.755,-73.984,40.763,-73.977,102
40.755,-73.984,40.765,-73.978,102
40.755,-73.995,40.745,-73.999,102
40.755,-73.995,40.751,-74.006,102
40.756,-73.962,40.762,-73.966,102
40.756,-73.968,40.747,-73.973,102
40.756,-73.968,40.749,-73.972,102
40.756,-73.968,40.774,-73.871,102
40.756,-73.97,40.77,-73.961,102
40.756,-73.971,40.767,-73.962,102
40.756,-73.971,40.775,-73.948,102
40.756,-73.973,40.763,-73.979,102
40.756,-73.975,40.767,-73.982,102
40.756,-73.975,40.772,-73.983,102
40.756,-73.977,40.762,-73.969,102
40.756,-73.979,40.743,-73.984,102
40.756,-73.982,40.772,-73.983,102
40.756,-73.984,40.768,-73.982,102
40.756,-73.987,40.742,-73.981,102
40.756,-73.987,40.747,-73.993,102
40.756,-73.987,40.75,-73.973,102
40.756,-73.987,40.75,-73.974,102
40.756,-73.987,40.76,-73.999,102
40.756,-73.987,40.763,-73.982,102
40.756,-73.99,40.752,-73.98,102
40.756,-73.99,40.764,-73.988,102
40.756,-73.991,40.738,-73.992,102
40.756,-73.991,40.741,-73.99,102
40.756,-73.991,40.745,-73.987,102
40.756,-73.991,40.745,-73.992,102
40.756,-73.991,40.76,-73.967,102
40.756,-73.991,40.762,-74,102
40.756,-73.991,40.768,-73.956,102
40.756,-73.992,40.758,-74,102
40.756,-73.998,40.765,-73.992,102
40.756,-73.998,40.774,-73.984,102
40.756,-74.002,40.753,-73.979,102
40.757,-73.963,40.764,-73.954,102
40.757,-73.967,40.725,-73.992,102
40.757,-73.967,40.745,-73.991,102
40.757,-73.967,40.754,-73.969,102
40.757,-73.967,40.761,-73.984,102
40.757,-73.97,40.776,-73.95,102
40.757,-73.972,40.735,-73.99,102
40.757,-73.972,40.736,-73.985,102
40.757,-73.972,40.741,-73.989,102
40.757,-73.972,40.751,-73.977,102
40.757,-73.972,40.751,-73.987,102
40.757,-73.972,40.772,-73.983,102
40.757,-73.974,40.765,-73.968,102
40.757,-73.976,40.767,-73.954,102
40.757,-73.976,40.772,-73.965,102
40.757,-73.979,40.751,-73.983,102
40.757,-73.983,40.762,-73.966,102
40.757,-73.983,40.765,-73.979,102
40.757,-73.984,40.759,-74,102
40.757,-73.984,40.774,-73.872,102
40.757,-73.986,40.748,-73.987,102
40.757,-73.986,40.756,-73.972,102
40.757,-73.99,40.742,-73.985,102
40.757,-73.99,40.777,-73.982,102
40.757,-73.993,40.751,-74.005,102
40.757,-73.993,40.752,-74.004,102
40.757,-73.998,40.736,-73.994,102
40.757,-73.998,40.754,-73.989,102
40.758,-73.963,40.762,-73.96,102
40.758,-73.966,40.737,-73.979,102
40.758,-73.969,40.769,-73.959,102
40.758,-73.971,40.704,-74.009,102
40.758,-73.971,40.746,-73.975,102
40.758,-73.971,40.748,-73.973,102
40.758,-73.971,40.754,-73.976,102
40.758,-73.971,40.77,-73.865,102
40.758,-73.978,40.742,-73.985,102
40.758,-73.986,40.742,-73.989,102
40.758,-73.993,40.752,-73.993,102
40.758,-73.993,40.764,-73.996,102
40.759,-73.963,40.775,-73.951,102
40.759,-73.968,40.757,-73.99,102
40.759,-73.971,40.774,-73.872,102
40.759,-73.973,40.74,-73.986,102
40.759,-73.973,40.755,-73.976,102
40.759,-73.973,40.771,-73.96,102
40.759,-73.975,40.776,-73.962,102
40.759,-73.981,40.778,-73.982,102
40.759,-73.982,40.761,-74.003,102
40.759,-73.986,40.757,-73.975,102
40.759,-73.986,40.759,-73.977,102
40.759,-73.988,40.769,-73.987,102
40.759,-73.989,40.76,-73.988,102
40.759,-73.992,40.741,-74.007,102
40.76,-73.965,40.727,-73.989,102
40.76,-73.965,40.729,-73.987,102
40.76,-73.965,40.744,-73.972,102
40.76,-73.965,40.755,-73.973,102
40.76,-73.967,40.765,-73.955,102
40.76,-73.967,40.771,-73.96,102
40.76,-73.97,40.753,-73.981,102
40.76,-73.972,40.739,-73.985,102
40.76,-73.972,40.75,-73.977,102
40.76,-73.984,40.744,-73.988,102
40.76,-73.984,40.765,-73.974,102
40.76,-73.985,40.749,-73.984,102
40.76,-73.985,40.761,-73.998,102
40.76,-73.986,40.78,-73.973,102
40.76,-73.987,40.748,-73.985,102
40.76,-73.987,40.759,-74,102
40.76,-73.988,40.765,-73.978,102
40.76,-73.988,40.78,-73.981,102
40.76,-73.988,40.784,-73.978,102
40.76,-73.989,40.754,-73.978,102
40.76,-73.991,40.734,-74.003,102
40.76,-73.991,40.748,-74,102
40.76,-73.991,40.752,-73.99,102
40.76,-73.995,40.767,-73.982,102
40.76,-73.995,40.772,-73.982,102
40.76,-74.003,40.714,-74.015,102
40.761,-73.958,40.749,-73.992,102
40.761,-73.961,40.752,-73.976,102
40.761,-73.961,40.758,-73.973,102
40.761,-73.961,40.766,-73.953,102
40.761,-73.961,40.782,-73.946,102
40.761,-73.961,40.782,-73.952,102
40.761,-73.964,40.744,-73.977,102
40.761,-73.967,40.771,-73.957,102
40.761,-73.967,40.772,-73.95,102
40.761,-73.969,40.757,-73.975,102
40.761,-73.969,40.757,-73.978,102
40.761,-73.969,40.76,-73.976,102
40.761,-73.973,40.766,-73.97,102
40.761,-73.973,40.769,-73.968,102
40.761,-73.974,40.772,-73.965,102
40.761,-73.975,40.774,-73.873,102
40.761,-73.978,40.774,-73.873,102
40.761,-73.983,40.745,-73.992,102
40.761,-73.983,40.779,-73.954,102
40.761,-73.987,40.764,-73.971,102
40.761,-73.987,40.773,-73.978,102
40.761,-73.999,40.75,-74.003,102
40.762,-73.96,40.76,-73.972,102
40.762,-73.96,40.786,-73.955,102
40.762,-73.963,40.756,-73.968,102
40.762,-73.966,40.763,-73.956,102
40.762,-73.966,40.765,-73.98,102
40.762,-73.966,40.773,-73.982,102
40.762,-73.968,40.755,-73.976,102
40.762,-73.968,40.757,-73.975,102
40.762,-73.97,40.773,-73.963,102
40.762,-73.971,40.774,-73.873,102
40.762,-73.971,40.783,-73.957,102
40.762,-73.972,40.752,-73.975,102
40.762,-73.972,40.753,-73.975,102
40.762,-73.975,40.749,-73.978,102
40.762,-73.975,40.749,-73.985,102
40.762,-73.975,40.755,-73.978,102
40.762,-73.979,40.702,-74.013,102
40.762,-73.979,40.751,-73.968,102
40.762,-73.979,40.761,-73.999,102
40.762,-73.982,40.752,-73.975,102
40.762,-73.983,40.74,-74.006,102
40.762,-73.986,40.757,-73.967,102
40.762,-73.986,40.762,-73.975,102
40.762,-73.986,40.763,-73.973,102
40.762,-73.986,40.769,-73.988,102
40.762,-73.986,40.771,-73.992,102
40.762,-73.986,40.794,-73.963,102
40.762,-73.99,40.75,-73.996,102
40.762,-73.994,40.761,-73.983,102
40.763,-73.96,40.744,-73.973,102
40.763,-73.96,40.773,-73.958,102
40.763,-73.96,40.781,-73.946,102
40.763,-73.963,40.764,-73.973,102
40.763,-73.965,40.774,-73.958,102
40.763,-73.968,40.749,-73.984,102
40.763,-73.968,40.761,-73.961,102
40.763,-73.968,40.782,-73.958,102
40.763,-73.969,40.756,-73.974,102
40.763,-73.97,40.743,-73.984,102
40.763,-73.97,40.755,-73.974,102
40.763,-73.97,40.759,-73.971,102
40.763,-73.972,40.77,-73.958,102
40.763,-73.972,40.778,-73.959,102
40.763,-73.973,40.748,-73.985,102
40.763,-73.974,40.742,-73.99,102
40.763,-73.974,40.746,-73.982,102
40.763,-73.974,40.75,-73.977,102
40.763,-73.974,40.761,-73.967,102
40.763,-73.974,40.779,-73.954,102
40.763,-73.978,40.758,-73.985,102
40.763,-73.978,40.783,-73.957,102
40.763,-73.982,40.75,-73.983,102
40.763,-73.982,40.75,-73.995,102
40.763,-73.983,40.757,-74.001,102
40.763,-73.983,40.764,-73.973,102
40.763,-73.983,40.772,-73.982,102
40.763,-73.986,40.77,-73.984,102
40.763,-73.986,40.777,-73.989,102
40.763,-73.993,40.769,-73.985,102
40.763,-73.997,40.744,-74.007,102
40.763,-73.997,40.752,-73.978,102
40.764,-73.954,40.731,-73.982,102
40.764,-73.956,40.745,-73.971,102
40.764,-73.956,40.76,-73.967,102
40.764,-73.965,40.772,-73.957,102
40.764,-73.967,40.757,-73.967,102
40.764,-73.967,40.763,-73.974,102
40.764,-73.969,40.744,-73.984,102
40.764,-73.969,40.772,-73.953,102
40.764,-73.969,40.774,-73.957,102
40.764,-73.969,40.787,-73.968,102
40.764,-73.971,40.782,-73.972,102
40.764,-73.973,40.723,-73.998,102
40.764,-73.973,40.725,-73.998,102
40.764,-73.973,40.732,-73.988,102
40.764,-73.973,40.732,-73.996,102
40.764,-73.973,40.744,-73.992,102
40.764,-73.973,40.746,-73.979,102
40.764,-73.973,40.746,-73.988,102
40.764,-73.973,40.752,-73.993,102
40.764,-73.973,40.758,-73.976,102
40.764,-73.973,40.769,-73.961,102
40.764,-73.973,40.78,-73.957,102
40.764,-73.977,40.76,-73.967,102
40.764,-73.977,40.767,-73.984,102
40.764,-73.977,40.771,-73.96,102
40.764,-73.978,40.649,-73.782,102
40.764,-73.981,40.754,-73.992,102
40.764,-73.981,40.757,-73.987,102
40.764,-73.981,40.757,-73.988,102
40.764,-73.982,40.752,-73.978,102
40.764,-73.982,40.77,-73.865,102
40.764,-73.982,40.774,-73.872,102
40.764,-73.983,40.647,-73.79,102
40.764,-73.988,40.757,-73.993,102
40.764,-73.988,40.76,-73.995,102
40.764,-73.996,40.743,-74.004,102
40.764,-73.999,40.751,-73.991,102
40.765,-73.958,40.757,-73.969,102
40.765,-73.958,40.789,-73.953,102
40.765,-73.964,40.769,-73.968,102
40.765,-73.964,40.773,-73.952,102
40.765,-73.964,40.775,-73.961,102
40.765,-73.966,40.761,-73.975,102
40.765,-73.966,40.763,-73.96,102
40.765,-73.968,40.772,-73.983,102
40.765,-73.969,40.755,-73.976,102
40.765,-73.97,40.768,-73.956,102
40.765,-73.97,40.778,-73.959,102
40.765,-73.972,40.754,-73.979,102
40.765,-73.974,40.758,-73.977,102
40.765,-73.975,40.757,-73.978,102
40.765,-73.977,40.757,-73.974,102
40.765,-73.977,40.774,-73.873,102
40.765,-73.977,40.775,-73.984,102
40.765,-73.977,40.779,-73.974,102
40.765,-73.978,40.758,-74.001,102
40.765,-73.981,40.739,-74.008,102
40.765,-73.981,40.771,-73.865,102
40.765,-73.988,40.738,-73.981,102
40.765,-73.992,40.751,-73.991,102
40.765,-73.992,40.776,-73.983,102
40.766,-73.954,40.762,-73.971,102
40.766,-73.955,40.764,-73.967,102
40.766,-73.96,40.759,-73.965,102
40.766,-73.963,40.761,-73.969,102
40.766,-73.964,40.752,-73.975,102
40.766,-73.965,40.758,-73.971,102
40.766,-73.968,40.772,-73.983,102
40.766,-73.98,40.759,-73.992,102
40.766,-73.987,40.757,-73.998,102
40.767,-73.953,40.762,-73.968,102
40.767,-73.954,40.756,-73.968,102
40.767,-73.954,40.76,-73.984,102
40.767,-73.954,40.765,-73.973,102
40.767,-73.954,40.776,-73.976,102
40.767,-73.954,40.778,-73.961,102
40.767,-73.956,40.779,-73.948,102
40.767,-73.957,40.756,-73.975,102
40.767,-73.957,40.778,-73.955,102
40.767,-73.959,40.757,-73.967,102
40.767,-73.962,40.782,-73.952,102
40.767,-73.967,40.761,-73.969,102
40.767,-73.979,40.757,-73.99,102
40.767,-73.979,40.782,-73.972,102
40.767,-73.983,40.759,-73.985,102
40.767,-73.984,40.751,-73.991,102
40.767,-73.99,40.779,-73.981,102
40.768,-73.896,40.775,-73.912,102
40.768,-73.953,40.765,-73.961,102
40.768,-73.953,40.779,-73.96,102
40.768,-73.953,40.783,-73.951,102
40.768,-73.956,40.773,-73.947,102
40.768,-73.956,40.774,-73.873,102
40.768,-73.959,40.743,-73.977,102
40.768,-73.964,40.76,-73.968,102
40.768,-73.966,40.767,-73.954,102
40.768,-73.982,40.756,-73.974,102
40.768,-73.982,40.78,-73.977,102
40.768,-73.982,40.795,-73.966,102
40.768,-73.985,40.76,-73.992,102
40.768,-73.986,40.764,-73.996,102
40.769,-73.863,40.709,-74.016,102
40.769,-73.863,40.743,-73.986,102
40.769,-73.863,40.754,-73.981,102
40.769,-73.863,40.755,-73.991,102
40.769,-73.863,40.756,-73.968,102
40.769,-73.863,40.76,-73.98,102
40.769,-73.863,40.762,-73.987,102
40.769,-73.863,40.764,-73.964,102
40.769,-73.863,40.769,-73.982,102
40.769,-73.952,40.757,-73.969,102
40.769,-73.952,40.772,-73.961,102
40.769,-73.952,40.782,-73.956,102
40.769,-73.955,40.773,-73.955,102
40.769,-73.955,40.782,-73.956,102
40.769,-73.955,40.787,-73.954,102
40.769,-73.961,40.762,-73.975,102
40.769,-73.961,40.775,-73.954,102
40.769,-73.961,40.778,-73.961,102
40.769,-73.961,40.781,-73.957,102
40.769,-73.963,40.756,-73.973,102
40.769,-73.963,40.765,-73.97,102
40.769,-73.965,40.775,-73.963,102
40.769,-73.981,40.759,-73.985,102
40.769,-73.981,40.773,-73.965,102
40.769,-73.982,40.762,-73.973,102
40.769,-73.982,40.765,-73.966,102
40.769,-73.982,40.769,-73.961,102
40.769,-73.982,40.778,-73.975,102
40.769,-73.982,40.779,-73.974,102
40.769,-73.982,40.806,-73.965,102
40.769,-73.984,40.774,-73.871,102
40.769,-73.985,40.756,-73.979,102
40.77,-73.863,40.708,-74.014,102
40.77,-73.863,40.757,-73.989,102
40.77,-73.863,40.76,-73.983,102
40.77,-73.864,40.721,-74.01,102
40.77,-73.864,40.741,-74.008,102
40.77,-73.864,40.745,-73.985,102
40.77,-73.864,40.75,-73.981,102
40.77,-73.864,40.752,-73.995,102
40.77,-73.864,40.762,-73.972,102
40.77,-73.951,40.776,-73.956,102
40.77,-73.955,40.763,-73.97,102
40.77,-73.96,40.757,-73.972,102
40.77,-73.962,40.755,-73.973,102
40.77,-73.967,40.787,-73.954,102
40.77,-73.982,40.785,-73.973,102
40.771,-73.866,40.763,-73.981,102
40.771,-73.948,40.782,-73.972,102
40.771,-73.95,40.763,-73.968,102
40.771,-73.951,40.78,-73.955,102
40.771,-73.951,40.805,-73.939,102
40.771,-73.954,40.774,-73.871,102
40.771,-73.956,40.757,-73.967,102
40.771,-73.96,40.78,-73.957,102
40.771,-73.96,40.782,-73.955,102
40.771,-73.962,40.782,-73.956,102
40.771,-73.964,40.762,-73.975,102
40.771,-73.982,40.792,-73.972,102
40.771,-73.983,40.763,-73.993,102
40.772,-73.947,40.756,-73.973,102
40.772,-73.947,40.772,-73.959,102
40.772,-73.947,40.772,-73.961,102
40.772,-73.947,40.778,-73.954,102
40.772,-73.95,40.78,-73.947,102
40.772,-73.953,40.78,-73.957,102
40.772,-73.953,40.805,-73.938,102
40.772,-73.956,40.774,-73.964,102
40.772,-73.959,40.749,-73.992,102
40.772,-73.959,40.758,-73.971,102
40.772,-73.965,40.783,-73.955,102
40.772,-73.982,40.764,-73.979,102
40.772,-73.982,40.764,-73.983,102
40.772,-73.982,40.768,-73.982,102
40.772,-73.983,40.754,-73.996,102
40.772,-73.983,40.759,-73.977,102
40.773,-73.906,40.775,-73.912,102
40.773,-73.946,40.773,-73.958,102
40.773,-73.946,40.805,-73.939,102
40.773,-73.949,40.775,-73.963,102
40.773,-73.955,40.762,-73.964,102
40.773,-73.958,40.775,-73.948,102
40.773,-73.958,40.776,-73.944,102
40.773,-73.958,40.79,-73.952,102
40.773,-73.962,40.763,-73.974,102
40.773,-73.962,40.779,-73.96,102
40.773,-73.964,40.778,-73.961,102
40.773,-73.982,40.761,-73.999,102
40.773,-73.982,40.766,-73.961,102
40.773,-73.982,40.793,-73.968,102
40.774,-73.871,40.703,-74.012,102
40.774,-73.871,40.704,-74.009,102
40.774,-73.871,40.748,-73.982,102
40.774,-73.871,40.749,-73.991,102
40.774,-73.871,40.753,-73.97,102
40.774,-73.871,40.755,-73.987,102
40.774,-73.871,40.758,-73.978,102
40.774,-73.871,40.771,-73.957,102
40.774,-73.871,40.784,-73.949,102
40.774,-73.871,40.785,-73.948,102
40.774,-73.873,40.746,-73.992,102
40.774,-73.873,40.748,-73.975,102
40.774,-73.873,40.755,-73.992,102
40.774,-73.873,40.769,-73.982,102
40.774,-73.874,40.75,-73.983,102
40.774,-73.874,40.765,-73.969,102
40.774,-73.875,40.742,-73.985,102
40.774,-73.875,40.759,-73.974,102
40.774,-73.875,40.761,-73.986,102
40.774,-73.948,40.765,-73.955,102
40.774,-73.952,40.75,-73.991,102
40.774,-73.952,40.774,-73.96,102
40.774,-73.952,40.779,-73.948,102
40.774,-73.955,40.783,-73.978,102
40.774,-73.956,40.779,-73.954,102
40.774,-73.957,40.762,-73.968,102
40.774,-73.957,40.783,-73.978,102
40.774,-73.958,40.779,-73.951,102
40.774,-73.96,40.759,-73.977,102
40.774,-73.961,40.762,-73.97,102
40.774,-73.962,40.769,-73.963,102
40.774,-73.981,40.768,-73.97,102
40.774,-73.981,40.785,-73.973,102
40.774,-73.982,40.758,-73.978,102
40.774,-73.982,40.762,-73.969,102
40.774,-73.982,40.765,-73.977,102
40.774,-73.982,40.78,-73.98,102
40.775,-73.948,40.774,-73.871,102
40.775,-73.951,40.752,-73.975,102
40.775,-73.954,40.759,-73.971,102
40.775,-73.959,40.766,-73.968,102
40.775,-73.961,40.764,-73.967,102
40.775,-73.963,40.766,-73.971,102
40.775,-73.965,40.768,-73.97,102
40.775,-73.982,40.764,-73.969,102
40.775,-73.982,40.782,-73.972,102
40.775,-73.982,40.783,-73.98,102
40.775,-73.982,40.787,-73.977,102
40.775,-73.984,40.805,-73.962,102
40.776,-73.95,40.78,-73.947,102
40.776,-73.956,40.767,-73.954,102
40.776,-73.956,40.772,-73.95,102
40.776,-73.956,40.774,-73.873,102
40.776,-73.958,40.763,-73.967,102
40.776,-73.96,40.779,-73.958,102
40.776,-73.961,40.759,-73.972,102
40.776,-73.961,40.762,-73.971,102
40.776,-73.962,40.783,-73.977,102
40.776,-73.962,40.786,-73.978,102
40.776,-73.964,40.76,-73.976,102
40.776,-73.976,40.748,-73.985,102
40.776,-73.98,40.768,-73.985,102
40.776,-73.98,40.781,-73.981,102
40.777,-73.946,40.751,-73.991,102
40.777,-73.955,40.775,-73.963,102
40.777,-73.962,40.756,-73.975,102
40.777,-73.962,40.766,-73.968,102
40.777,-73.979,40.767,-73.957,102
40.777,-73.979,40.787,-73.978,102
40.777,-73.982,40.772,-73.983,102
40.777,-73.983,40.788,-73.975,102
40.778,-73.948,40.786,-73.943,102
40.778,-73.952,40.752,-73.975,102
40.778,-73.952,40.783,-73.957,102
40.778,-73.953,40.779,-73.96,102
40.778,-73.955,40.785,-73.969,102
40.778,-73.957,40.76,-73.972,102
40.778,-73.959,40.759,-73.971,102
40.778,-73.959,40.766,-73.955,102
40.778,-73.959,40.769,-73.965,102
40.778,-73.961,40.764,-73.969,102
40.778,-73.982,40.77,-73.961,102
40.778,-73.982,40.782,-73.972,102
40.778,-73.982,40.805,-73.962,102
40.779,-73.945,40.77,-73.957,102
40.779,-73.951,40.768,-73.957,102
40.779,-73.951,40.78,-73.956,102
40.779,-73.954,40.764,-73.969,102
40.779,-73.955,40.771,-73.948,102
40.779,-73.956,40.767,-73.953,102
40.779,-73.956,40.771,-73.965,102
40.779,-73.958,40.768,-73.957,102
40.779,-73.958,40.772,-73.965,102
40.779,-73.958,40.784,-73.957,102
40.779,-73.96,40.788,-73.975,102
40.779,-73.962,40.755,-73.978,102
40.779,-73.962,40.763,-73.967,102
40.779,-73.962,40.77,-73.98,102
40.779,-73.962,40.786,-73.976,102
40.779,-73.974,40.769,-73.982,102
40.779,-73.978,40.761,-73.991,102
40.779,-73.982,40.786,-73.97,102
40.78,-73.947,40.78,-73.945,102
40.78,-73.953,40.79,-73.948,102
40.78,-73.955,40.772,-73.965,102
40.78,-73.955,40.78,-73.945,102
40.78,-73.955,40.788,-73.975,102
40.78,-73.956,40.782,-73.972,102
40.78,-73.956,40.783,-73.978,102
40.78,-73.957,40.779,-73.962,102
40.78,-73.957,40.783,-73.953,102
40.78,-73.958,40.772,-73.963,102
40.78,-73.959,40.764,-73.973,102
40.78,-73.96,40.764,-73.969,102
40.781,-73.952,40.779,-73.945,102
40.781,-73.959,40.761,-73.975,102
40.781,-73.959,40.771,-73.98,102
40.781,-73.959,40.781,-73.981,102
40.781,-73.973,40.752,-73.975,102
40.781,-73.976,40.77,-73.982,102
40.781,-73.976,40.776,-73.982,102
40.781,-73.98,40.788,-73.979,102
40.781,-73.98,40.804,-73.966,102
40.781,-73.981,40.76,-73.985,102
40.781,-73.981,40.803,-73.967,102
40.781,-73.982,40.775,-73.984,102
40.782,-73.946,40.79,-73.952,102
40.782,-73.958,40.785,-73.956,102
40.782,-73.96,40.751,-73.991,102
40.782,-73.972,40.772,-73.979,102
40.782,-73.972,40.779,-73.96,102
40.782,-73.981,40.792,-73.975,102
40.783,-73.948,40.767,-73.96,102
40.783,-73.955,40.765,-73.973,102
40.783,-73.955,40.769,-73.958,102
40.783,-73.959,40.77,-73.969,102
40.783,-73.978,40.783,-73.957,102
40.783,-73.979,40.788,-73.975,102
40.783,-73.981,40.774,-73.871,102
40.784,-73.954,40.776,-73.961,102
40.784,-73.978,40.777,-73.979,102
40.784,-73.978,40.8,-73.966,102
40.784,-73.978,40.801,-73.966,102
40.784,-73.98,40.761,-73.984,102
40.784,-73.98,40.773,-73.989,102
40.785,-73.952,40.779,-73.956,102
40.785,-73.954,40.774,-73.961,102
40.785,-73.954,40.779,-73.96,102
40.786,-73.951,40.77,-73.961,102
40.786,-73.951,40.78,-73.947,102
40.786,-73.951,40.781,-73.955,102
40.786,-73.969,40.779,-73.958,102
40.786,-73.97,40.779,-73.958,102
40.786,-73.978,40.75,-73.991,102
40.786,-73.98,40.774,-73.981,102
40.787,-73.972,40.782,-73.976,102
40.787,-73.978,40.793,-73.975,102
40.788,-73.971,40.805,-73.966,102
40.788,-73.975,40.776,-73.947,102
40.788,-73.975,40.779,-73.982,102
40.788,-73.976,40.778,-73.956,102
40.788,-73.977,40.77,-73.984,102
40.788,-73.977,40.775,-73.981,102
40.788,-73.977,40.783,-73.957,102
40.788,-73.978,40.797,-73.972,102
40.789,-73.955,40.794,-73.97,102
40.789,-73.97,40.75,-73.995,102
40.789,-73.974,40.801,-73.965,102
40.789,-73.976,40.795,-73.972,102
40.789,-73.976,40.803,-73.968,102
40.79,-73.966,40.764,-73.973,102
40.79,-73.966,40.779,-73.958,102
40.791,-73.951,40.805,-73.939,102
